name;simulation-fixpoint-runtime;simulation-fixpoint-parsing;simulation-fixpoint-reduction;simulation-fixpoint-states;simulation-fixpoint-transitions
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6620-aut9.mata;0.0; 0.00180368; 0.0012; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6637-aut1.mata;0.0; 0.00194442; 0.0013; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6637-aut10.mata;0.0; 0.00194998; 0.0013; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6637-aut2.mata;0.0; 0.00174762; 0.0013; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6637-aut9.mata;0.0; 0.00176508; 0.0012; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6754-aut1.mata;0.0; 0.00195917; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6754-aut10.mata;0.0; 0.00173015; 0.0013; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6754-aut2.mata;0.0; 0.00193707; 0.0013; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6754-aut9.mata;0.0; 0.00177199; 0.0012; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6780-aut1.mata;0.0; 0.00198342; 0.0013; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6780-aut10.mata;0.0; 0.00179332; 0.0012; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6780-aut2.mata;0.0; 0.00174076; 0.0013; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6780-aut9.mata;0.0; 0.00195463; 0.0013; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6823-aut1.mata;0.0; 0.00196857; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6823-aut10.mata;0.0; 0.00176251; 0.0012; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6823-aut2.mata;0.0; 0.00195339; 0.0013; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6823-aut9.mata;0.0; 0.00197176; 0.0012; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6842-aut1.mata;0.0; 0.0017532; 0.0012; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6842-aut10.mata;0.0; 0.00195175; 0.0013; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6842-aut2.mata;0.0; 0.00181431; 0.0012; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6842-aut9.mata;0.0; 0.00197419; 0.0013; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6914-aut1.mata;0.0; 0.00193647; 0.0013; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6914-aut10.mata;0.0; 0.00173384; 0.0013; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6914-aut2.mata;0.0; 0.00197108; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6914-aut9.mata;0.0; 0.00195717; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6932-aut1.mata;0.0; 0.00208508; 0.0013; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6932-aut10.mata;0.0; 0.00173733; 0.0012; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6932-aut2.mata;0.0; 0.00173244; 0.0013; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6932-aut9.mata;0.0; 0.00173727; 0.0014; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6966-aut1.mata;0.0; 0.00195758; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6966-aut10.mata;0.0; 0.0019459; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6966-aut2.mata;0.0; 0.00194915; 0.0013; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6966-aut9.mata;0.0; 0.00194007; 0.0013; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6979-aut1.mata;0.0; 0.00197458; 0.0013; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6979-aut10.mata;0.0; 0.00197074; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6979-aut2.mata;0.0; 0.00183867; 0.0013; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6979-aut9.mata;0.0; 0.00174751; 0.0012; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7051-aut1.mata;0.0; 0.00196037; 0.0013; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7051-aut10.mata;0.0; 0.00173353; 0.0014; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7051-aut2.mata;0.0; 0.00176017; 0.0012; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7051-aut9.mata;0.0; 0.00196619; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7116-aut1.mata;0.0; 0.00173694; 0.0012; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7116-aut10.mata;0.0; 0.00195516; 0.0014; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7116-aut2.mata;0.0; 0.00196257; 0.0015; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7116-aut9.mata;0.0; 0.00195406; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7313-aut1.mata;0.0; 0.00195047; 0.0013; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7313-aut10.mata;0.0; 0.00174099; 0.0013; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7313-aut2.mata;0.0; 0.00172459; 0.0014; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7313-aut9.mata;0.0; 0.00174444; 0.0013; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7481-aut1.mata;0.0; 0.00175688; 0.0012; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7481-aut10.mata;0.0; 0.00175495; 0.0012; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7481-aut2.mata;0.0; 0.00194843; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7481-aut9.mata;0.0; 0.00172331; 0.0013; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7487-aut1.mata;0.0; 0.00195209; 0.0013; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7487-aut10.mata;0.0; 0.00173853; 0.0013; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7487-aut2.mata;0.0; 0.00196105; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7487-aut9.mata;0.0; 0.00178945; 0.0012; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7493-aut1.mata;0.0; 0.00194979; 0.0013; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7493-aut10.mata;0.0; 0.0017417; 0.0013; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7493-aut2.mata;0.0; 0.0019366; 0.0014; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7493-aut9.mata;0.0; 0.00173658; 0.0014; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7561-aut1.mata;0.0; 0.00174851; 0.0013; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7561-aut10.mata;0.0; 0.00196485; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7561-aut2.mata;0.0; 0.0017342; 0.0013; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7561-aut9.mata;0.0; 0.00194804; 0.0013; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7657-aut1.mata;0.0; 0.00198475; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7657-aut10.mata;0.0; 0.00179661; 0.0013; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7657-aut2.mata;0.0; 0.0019594; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7657-aut9.mata;0.0; 0.00175025; 0.0012; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7665-aut1.mata;0.0; 0.00195375; 0.0014; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7665-aut2.mata;0.0; 0.00175317; 0.0014; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7665-aut9.mata;0.0; 0.00176425; 0.0012; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7698-aut1.mata;0.0; 0.00195503; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7698-aut10.mata;0.0; 0.00194847; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7698-aut2.mata;0.0; 0.00173716; 0.0014; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7698-aut9.mata;0.0; 0.00195455; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7704-aut1.mata;0.0; 0.00196761; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7704-aut10.mata;0.0; 0.00181558; 0.0013; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7704-aut2.mata;0.0; 0.00179964; 0.0012; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7704-aut9.mata;0.0; 0.0017432; 0.0014; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7723-aut1.mata;0.0; 0.00174497; 0.0013; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7723-aut10.mata;0.0; 0.00175625; 0.0013; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7723-aut2.mata;0.0; 0.00196632; 0.0013; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7723-aut9.mata;0.0; 0.0020871; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7820-aut1.mata;0.0; 0.001737; 0.0013; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7820-aut10.mata;0.0; 0.00193734; 0.0013; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7820-aut2.mata;0.0; 0.00175046; 0.0013; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7820-aut9.mata;0.0; 0.00197183; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7958-aut1.mata;0.0; 0.00198405; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7958-aut10.mata;0.0; 0.00173834; 0.0014; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7958-aut2.mata;0.0; 0.00193133; 0.0013; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7958-aut9.mata;0.0; 0.00175256; 0.0013; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7985-aut1.mata;0.0; 0.00193946; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7985-aut10.mata;0.0; 0.00208057; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7985-aut2.mata;0.0; 0.00174556; 0.0013; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7985-aut9.mata;0.0; 0.00174154; 0.0012; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7990-aut1.mata;0.0; 0.00196576; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7990-aut2.mata;0.0; 0.00173917; 0.0012; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7990-aut9.mata;0.0; 0.00174559; 0.0012; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8000-aut1.mata;0.0; 0.0017575; 0.0012; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8000-aut10.mata;0.0; 0.00193599; 0.0013; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8000-aut2.mata;0.0; 0.00174606; 0.0013; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8000-aut9.mata;0.0; 0.0019534; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8094-aut1.mata;0.0; 0.00205112; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8094-aut10.mata;0.0; 0.00182028; 0.0013; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8094-aut2.mata;0.0; 0.00194023; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8094-aut9.mata;0.0; 0.00174055; 0.0013; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8149-aut1.mata;0.0; 0.00195028; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8149-aut10.mata;0.0; 0.0017548; 0.0012; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8149-aut2.mata;0.0; 0.0020697; 0.0013; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8149-aut9.mata;0.0; 0.00174407; 0.0012; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8288-aut1.mata;0.0; 0.0017425; 0.0013; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8288-aut10.mata;0.0; 0.00194579; 0.0014; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8288-aut2.mata;0.0; 0.00175057; 0.0013; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8288-aut9.mata;0.0; 0.00194671; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8303-aut1.mata;0.0; 0.00198839; 0.0013; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8303-aut10.mata;0.0; 0.0017291; 0.0013; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8303-aut2.mata;0.0; 0.00194258; 0.0013; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8303-aut9.mata;0.0; 0.00173597; 0.0012; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8333-aut1.mata;0.0; 0.00199986; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8333-aut10.mata;0.0; 0.00180064; 0.0012; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8333-aut2.mata;0.0; 0.00193426; 0.0013; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8333-aut9.mata;0.0; 0.00173527; 0.0012; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8343-aut1.mata;0.0; 0.00172923; 0.0012; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8343-aut10.mata;0.0; 0.00174132; 0.0013; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8343-aut2.mata;0.0; 0.00196128; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8343-aut9.mata;0.0; 0.00206843; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8348-aut1.mata;0.0; 0.00195213; 0.0013; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8348-aut10.mata;0.0; 0.00174355; 0.0013; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8348-aut2.mata;0.0; 0.00195904; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8348-aut9.mata;0.0; 0.00176651; 0.0012; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8486-aut1.mata;0.0; 0.00195; 0.0013; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8486-aut10.mata;0.0; 0.00175481; 0.0012; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8486-aut2.mata;0.0; 0.00194688; 0.0014; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8486-aut9.mata;0.0; 0.00176567; 0.0012; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8512-aut1.mata;0.0; 0.00195859; 0.0013; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8512-aut10.mata;0.0; 0.0017568; 0.0013; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8512-aut2.mata;0.0; 0.00173541; 0.0013; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8512-aut9.mata;0.0; 0.00174016; 0.0012; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8523-aut1.mata;0.0; 0.0017316; 0.0013; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8523-aut10.mata;0.0; 0.00203572; 0.0013; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8523-aut2.mata;0.0; 0.00176383; 0.0013; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8523-aut9.mata;0.0; 0.00194468; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8582-aut1.mata;0.0; 0.00173186; 0.0013; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8582-aut2.mata;0.0; 0.00194057; 0.0013; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8582-aut3.mata;0.0; 0.00195975; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8589-aut1.mata;0.0; 0.00200345; 0.0013; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8589-aut10.mata;0.0; 0.00150927; 0.0012; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8589-aut2.mata;0.0; 0.00194729; 0.0013; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8589-aut9.mata;0.0; 0.00173077; 0.0012; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8824-aut1.mata;0.0; 0.0019559; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8824-aut10.mata;0.0; 0.00178176; 0.0012; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8824-aut2.mata;0.0; 0.00190272; 0.0013; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8824-aut9.mata;0.0; 0.00180019; 0.0012; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8855-aut1.mata;0.0; 0.00194024; 0.0013; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8855-aut10.mata;0.0; 0.00195307; 0.0014; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8855-aut2.mata;0.0; 0.00178699; 0.0013; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8855-aut9.mata;0.0; 0.00179432; 0.0012; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8856-aut1.mata;0.0; 0.00179971; 0.0012; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8856-aut10.mata;0.0; 0.00200814; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8856-aut2.mata;0.0; 0.00176394; 0.0012; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8856-aut9.mata;0.0; 0.00194616; 0.0013; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8865-aut1.mata;0.0; 0.00176296; 0.0012; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8865-aut10.mata;0.0; 0.00174992; 0.0013; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8865-aut2.mata;0.0; 0.00189397; 0.0012; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8865-aut9.mata;0.0; 0.00195813; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8867-aut1.mata;0.0; 0.00194486; 0.0013; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8867-aut10.mata;0.0; 0.00171963; 0.0013; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8867-aut2.mata;0.0; 0.00204382; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8867-aut9.mata;0.0; 0.0017466; 0.0013; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8926-aut1.mata;0.0; 0.00173046; 0.0012; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8926-aut10.mata;0.0; 0.0019384; 0.0013; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8926-aut2.mata;0.0; 0.00173095; 0.0013; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8926-aut9.mata;0.0; 0.00193625; 0.0013; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8952-aut1.mata;0.0; 0.00196075; 0.0013; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8952-aut10.mata;0.0; 0.00182567; 0.0013; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8952-aut2.mata;0.0; 0.00183301; 0.0013; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8952-aut9.mata;0.0; 0.0017303; 0.0013; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8955-aut1.mata;0.0; 0.00192553; 0.0014; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8955-aut10.mata;0.0; 0.00192165; 0.0013; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8955-aut2.mata;0.0; 0.001939; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8955-aut9.mata;0.0; 0.00199949; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8957-aut1.mata;0.0; 0.00196576; 0.0012; 6; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8957-aut10.mata;0.0; 0.00172347; 0.0013; 7; 9
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8957-aut2.mata;0.0; 0.00195061; 0.0013; 6; 8
