name;simulation-fixpoint-runtime;simulation-fixpoint-parsing;simulation-fixpoint-reduction;simulation-fixpoint-states;simulation-fixpoint-transitions
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut15.mata;0.12; 0.0790095; 0.0422; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut16.mata;0.11; 0.0789608; 0.0422; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut17.mata;0.12; 0.0790476; 0.0421; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut18.mata;0.12; 0.0801749; 0.0418; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut19.mata;0.12; 0.0791102; 0.0423; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut2.mata;0.11; 0.0789721; 0.0423; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut20.mata;0.12; 0.0788904; 0.0419; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut21.mata;0.11; 0.0797348; 0.0421; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut22.mata;0.12; 0.07987; 0.0423; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut23.mata;0.12; 0.0788529; 0.0421; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut24.mata;0.12; 0.0790545; 0.0423; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut25.mata;0.12; 0.0793883; 0.0420; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut26.mata;0.11; 0.0790242; 0.0419; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut27.mata;0.12; 0.0787904; 0.0424; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut28.mata;0.12; 0.0789257; 0.0423; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut29.mata;0.11; 0.0791164; 0.0422; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut3.mata;0.12; 0.0788757; 0.0422; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut30.mata;0.12; 0.0788548; 0.0421; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut31.mata;0.11; 0.0788412; 0.0423; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut32.mata;0.12; 0.0790169; 0.0422; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut33.mata;0.12; 0.0791021; 0.0422; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut34.mata;0.12; 0.0788825; 0.0418; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut35.mata;0.12; 0.0787954; 0.0421; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut36.mata;0.11; 0.0791737; 0.0435; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut37.mata;0.12; 0.0790203; 0.0427; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut38.mata;0.11; 0.079138; 0.0425; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut39.mata;0.12; 0.0813128; 0.0423; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut4.mata;0.12; 0.0794199; 0.0422; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut40.mata;0.12; 0.0791589; 0.0423; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut41.mata;0.11; 0.0789998; 0.0424; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut42.mata;0.12; 0.0796743; 0.0425; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut43.mata;0.12; 0.0797079; 0.0441; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut44.mata;0.12; 0.0792475; 0.0417; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut45.mata;0.12; 0.0788802; 0.0422; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut46.mata;0.11; 0.0803455; 0.0423; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut47.mata;0.12; 0.0795479; 0.0420; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut48.mata;0.1; 0.0788827; 0.0422; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut5.mata;0.11; 0.0790494; 0.0422; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut6.mata;0.12; 0.079661; 0.0420; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut7.mata;0.11; 0.0791247; 0.0422; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut8.mata;0.12; 0.0789226; 0.0424; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-aut9.mata;0.12; 0.0791963; 0.0424; 100; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-5-aut0.mata;0.0; 0.00761829; 0.0012; 12; 11
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-5-aut1.mata;0.01; 0.00766564; 0.0012; 12; 11
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-5-aut2.mata;0.01; 0.00754482; 0.0012; 12; 11
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-5-aut3.mata;0.01; 0.00758373; 0.0012; 12; 11
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-5-aut4.mata;0.01; 0.00759913; 0.0012; 12; 11
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut0.mata;0.12; 0.0808054; 0.0437; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut1.mata;0.12; 0.0807005; 0.0437; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut10.mata;0.12; 0.0804879; 0.0438; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut11.mata;0.12; 0.0802304; 0.0437; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut12.mata;0.12; 0.0806883; 0.0439; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut13.mata;0.11; 0.0808845; 0.0439; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut14.mata;0.12; 0.0802574; 0.0445; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut15.mata;0.12; 0.0801964; 0.0439; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut16.mata;0.12; 0.0802612; 0.0435; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut17.mata;0.12; 0.0802743; 0.0439; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut18.mata;0.11; 0.0803399; 0.0438; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut19.mata;0.12; 0.0803205; 0.0436; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut2.mata;0.11; 0.0802189; 0.0438; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut20.mata;0.12; 0.0806161; 0.0437; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut21.mata;0.12; 0.0805821; 0.0436; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut22.mata;0.12; 0.0802864; 0.0439; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut23.mata;0.12; 0.0802891; 0.0437; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut24.mata;0.11; 0.0802557; 0.0437; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut25.mata;0.12; 0.0803253; 0.0438; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut26.mata;0.12; 0.0802577; 0.0438; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut27.mata;0.12; 0.0805034; 0.0438; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut28.mata;0.12; 0.0805217; 0.0438; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut29.mata;0.12; 0.0806663; 0.0437; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut3.mata;0.12; 0.080391; 0.0442; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut30.mata;0.12; 0.0803004; 0.0436; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut31.mata;0.12; 0.080573; 0.0438; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut32.mata;0.12; 0.0806037; 0.0435; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut33.mata;0.12; 0.0802288; 0.0437; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut34.mata;0.12; 0.080786; 0.0437; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut35.mata;0.12; 0.080754; 0.0439; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut36.mata;0.12; 0.0803735; 0.0438; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut37.mata;0.11; 0.0804412; 0.0437; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut38.mata;0.12; 0.0807141; 0.0439; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut39.mata;0.12; 0.0805376; 0.0439; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut4.mata;0.12; 0.0802206; 0.0438; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut40.mata;0.12; 0.0803491; 0.0437; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut41.mata;0.12; 0.0803219; 0.0436; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut42.mata;0.12; 0.0805526; 0.0439; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut43.mata;0.12; 0.0811811; 0.0439; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut44.mata;0.11; 0.0803444; 0.0440; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut45.mata;0.11; 0.0800995; 0.0435; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut46.mata;0.12; 0.0802436; 0.0438; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut47.mata;0.11; 0.0803164; 0.0436; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut48.mata;0.12; 0.0804948; 0.0438; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut49.mata;0.12; 0.0803485; 0.0438; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut5.mata;0.12; 0.0804842; 0.0440; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut6.mata;0.11; 0.0803357; 0.0436; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut7.mata;0.12; 0.0804457; 0.0437; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut8.mata;0.11; 0.080419; 0.0440; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-aut9.mata;0.12; 0.0809424; 0.0435; 102; 101
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut0.mata;0.12; 0.0820042; 0.0457; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut1.mata;0.12; 0.0821658; 0.0459; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut10.mata;0.13; 0.0820473; 0.0456; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut11.mata;0.13; 0.0827156; 0.0456; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut12.mata;0.12; 0.0824976; 0.0455; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut13.mata;0.13; 0.0821536; 0.0458; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut14.mata;0.13; 0.0822405; 0.0456; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut15.mata;0.13; 0.0826343; 0.0455; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut16.mata;0.13; 0.0823574; 0.0453; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut17.mata;0.12; 0.0823432; 0.0455; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut18.mata;0.12; 0.0820179; 0.0455; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut19.mata;0.12; 0.0825022; 0.0457; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut2.mata;0.13; 0.0822887; 0.0459; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut20.mata;0.11; 0.0820878; 0.0456; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut21.mata;0.11; 0.0822753; 0.0455; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut22.mata;0.13; 0.082154; 0.0455; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut23.mata;0.12; 0.0821066; 0.0454; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut24.mata;0.12; 0.0819354; 0.0456; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut25.mata;0.13; 0.0827635; 0.0453; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut26.mata;0.12; 0.0823175; 0.0452; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut27.mata;0.13; 0.0822343; 0.0456; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut28.mata;0.13; 0.082121; 0.0456; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut29.mata;0.12; 0.0820316; 0.0455; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut3.mata;0.13; 0.0820459; 0.0455; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut30.mata;0.12; 0.0820739; 0.0458; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut31.mata;0.12; 0.0823729; 0.0457; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut32.mata;0.11; 0.0821459; 0.0452; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut33.mata;0.12; 0.0824228; 0.0456; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut34.mata;0.12; 0.082139; 0.0456; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut35.mata;0.13; 0.0822806; 0.0455; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut36.mata;0.11; 0.082053; 0.0455; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut37.mata;0.12; 0.0825951; 0.0454; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut38.mata;0.12; 0.0821537; 0.0457; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut39.mata;0.13; 0.0821636; 0.0457; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut4.mata;0.12; 0.0821325; 0.0456; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut40.mata;0.12; 0.082177; 0.0456; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut41.mata;0.12; 0.0821118; 0.0455; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut42.mata;0.13; 0.0821218; 0.0458; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut43.mata;0.12; 0.082182; 0.0454; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut44.mata;0.12; 0.0822309; 0.0458; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut45.mata;0.12; 0.0821012; 0.0457; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut46.mata;0.13; 0.0822738; 0.0454; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut47.mata;0.11; 0.0821127; 0.0456; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut48.mata;0.13; 0.0829271; 0.0454; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut49.mata;0.12; 0.0821865; 0.0457; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut5.mata;0.13; 0.0820891; 0.0455; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut50.mata;0.12; 0.0820906; 0.0454; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut6.mata;0.12; 0.0822531; 0.0460; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut7.mata;0.13; 0.0820164; 0.0459; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut8.mata;0.12; 0.0825321; 0.0457; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-aut9.mata;0.11; 0.0820578; 0.0457; 104; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut0.mata;0.13; 0.0839845; 0.0478; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut1.mata;0.13; 0.0836997; 0.0473; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut10.mata;0.13; 0.0838183; 0.0475; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut11.mata;0.13; 0.0835087; 0.0476; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut12.mata;0.13; 0.083885; 0.0478; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut13.mata;0.13; 0.0839623; 0.0474; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut14.mata;0.13; 0.084056; 0.0474; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut15.mata;0.13; 0.0843066; 0.0476; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut16.mata;0.13; 0.0841079; 0.0476; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut17.mata;0.13; 0.0835465; 0.0475; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut18.mata;0.13; 0.0840948; 0.0473; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut19.mata;0.12; 0.0837619; 0.0476; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut2.mata;0.13; 0.0842219; 0.0476; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut20.mata;0.13; 0.0839406; 0.0477; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut21.mata;0.13; 0.0838744; 0.0472; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut22.mata;0.13; 0.0839628; 0.0477; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut23.mata;0.13; 0.0840181; 0.0480; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut24.mata;0.13; 0.0844039; 0.0475; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut25.mata;0.13; 0.0838405; 0.0474; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut26.mata;0.12; 0.0837304; 0.0478; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut27.mata;0.13; 0.084086; 0.0473; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut28.mata;0.13; 0.0840676; 0.0476; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut29.mata;0.12; 0.0837566; 0.0472; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut3.mata;0.13; 0.0837819; 0.0476; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut30.mata;0.13; 0.0840552; 0.0473; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut31.mata;0.13; 0.0838799; 0.0475; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut32.mata;0.13; 0.0837614; 0.0474; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut33.mata;0.13; 0.0842267; 0.0476; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut34.mata;0.12; 0.083934; 0.0476; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut35.mata;0.13; 0.0838318; 0.0476; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut36.mata;0.13; 0.083529; 0.0477; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut37.mata;0.12; 0.0837387; 0.0476; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut38.mata;0.12; 0.0840954; 0.0476; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut39.mata;0.13; 0.0844984; 0.0477; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut4.mata;0.13; 0.0836782; 0.0475; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut40.mata;0.12; 0.0836262; 0.0475; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut41.mata;0.13; 0.0838717; 0.0475; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut42.mata;0.13; 0.0838281; 0.0475; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut43.mata;0.13; 0.0837703; 0.0473; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut44.mata;0.13; 0.0840496; 0.0476; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut45.mata;0.13; 0.0839775; 0.0473; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut46.mata;0.13; 0.0838031; 0.0478; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut47.mata;0.13; 0.083567; 0.0475; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut48.mata;0.13; 0.0837349; 0.0476; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut49.mata;0.13; 0.0839972; 0.0476; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut5.mata;0.13; 0.0838921; 0.0473; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut50.mata;0.12; 0.0837749; 0.0477; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut51.mata;0.13; 0.0837798; 0.0471; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut6.mata;0.12; 0.0838162; 0.0476; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut7.mata;0.13; 0.0838313; 0.0476; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut8.mata;0.13; 0.0838083; 0.0474; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-aut9.mata;0.13; 0.0839332; 0.0477; 106; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-53-aut0.mata;0.13; 0.0856065; 0.0490; 108; 107
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-53-aut1.mata;0.13; 0.0861709; 0.0535; 108; 107
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-53-aut10.mata;0.13; 0.0853269; 0.0494; 108; 107
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-53-aut11.mata;0.13; 0.0858064; 0.0495; 108; 107
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-53-aut12.mata;0.13; 0.08549; 0.0497; 108; 107
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-53-aut13.mata;0.13; 0.085546; 0.0496; 108; 107
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-53-aut14.mata;0.13; 0.0855194; 0.0497; 108; 107
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-53-aut15.mata;0.13; 0.0851741; 0.0496; 108; 107
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-53-aut16.mata;0.13; 0.0853331; 0.0495; 108; 107
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-53-aut17.mata;0.13; 0.0853936; 0.0494; 108; 107
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-53-aut18.mata;0.13; 0.0865646; 0.0495; 108; 107
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-53-aut19.mata;0.12; 0.0853483; 0.0496; 108; 107
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-53-aut2.mata;0.12; 0.0856291; 0.0495; 108; 107
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-53-aut20.mata;0.13; 0.0854936; 0.0494; 108; 107
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-53-aut21.mata;0.13; 0.0860709; 0.0495; 108; 107
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-53-aut22.mata;0.12; 0.0855224; 0.0494; 108; 107
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-53-aut23.mata;0.13; 0.085268; 0.0496; 108; 107
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-53-aut24.mata;0.13; 0.0854697; 0.0534; 108; 107
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-53-aut25.mata;0.14; 0.0852429; 0.0529; 108; 107
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-53-aut26.mata;0.13; 0.085604; 0.0494; 108; 107
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-53-aut27.mata;0.13; 0.0858651; 0.0493; 108; 107
